id,content,question_type,answer_data,work_id,difficulty,explanation,created_by,is_public,is_ai_generated,usage_count,correct_rate,average_time,created_at,updated_at
041926fc-58f8-4633-8985-c08051b0ac94,Kết thúc tác phẩm Hai cõi U Minh để lại dư vị gì trong lòng độc giả?,multiple_choice,"{""correct"":""Niềm tin vào tình người và sự bền bỉ của sự sống"",""options"":[""Sự sợ hãi thiên nhiên"",""Sự bế tắc, tuyệt vọng"",""Niềm tin vào tình người và sự bền bỉ của sự sống"",""Sự vui vẻ hời hợt""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Trung bình,"Dù hoàn cảnh khắc nghiệt, tình người vẫn nở hoa giữa hai cõi sống chết.",,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
1e2b9312-5ccd-48d0-a0dc-f58cedc31a52,Giá trị nhân đạo của tác phẩm được thể hiện ở:,multiple_choice,"{""correct"":""Sự thấu hiểu và trân trọng những kiếp người nhỏ bé vùng biên viễn"",""options"":[""Việc miêu tả cảnh đẹp thiên nhiên"",""Sự thấu hiểu và trân trọng những kiếp người nhỏ bé vùng biên viễn"",""Việc lên án những kẻ phá rừng"",""Việc ca ngợi sự giàu có của sản vật""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Khó,Tác giả nhìn thấy vẻ đẹp lấp lánh trong cuộc sống lam lũ của dân nghèo.,,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
2940cc2a-8e1a-45ed-bbf9-33c922fab61a,Hình ảnh 'mùi hương rừng' trong tác phẩm tượng trưng cho:,multiple_choice,"{""correct"":""Sức hấp dẫn của vùng đất mới và tình người mộc mạc"",""options"":[""Mùi của hoa tràm và mật ong"",""Sức hấp dẫn của vùng đất mới và tình người mộc mạc"",""Mùi hôi thối của đầm lầy"",""Một loại nước hoa""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Trung bình,Hương rừng là sự tổng hòa của sản vật và linh hồn đất đai.,,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
30bef13c-5ec6-4f45-8486-482e7d1fe31d,Vẻ đẹp của con người vùng đất U Minh được Sơn Nam tập trung khắc họa qua phẩm chất nào?,multiple_choice,"{""correct"":""Lòng dũng cảm, trọng nghĩa khinh tài"",""options"":[""Sự giàu có, xa hoa"",""Lòng dũng cảm, trọng nghĩa khinh tài"",""Sự mưu mô, xảo quyệt"",""Sự yếu đuối trước thiên nhiên""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Trung bình,"Người dân Nam Bộ trong văn Sơn Nam luôn hào hiệp, coi trọng tình nghĩa hơn tiền bạc.",,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
35328ca5-8f73-4e3c-bfb6-ae38da3fb709,Hai cõi trong nhan đề tác phẩm có thể hiểu là gì?,multiple_choice,"{""correct"":""Cõi sống và cõi chết"",""options"":[""Cõi thực và cõi mộng"",""Cõi sống và cõi chết"",""Cõi người và cõi tiên"",""Cõi trên và cõi dưới""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Khó,Nhan đề gợi lên ranh giới mong manh giữa sự sinh tồn và sự hy sinh của những người đi mở cõi.,,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
42f137af-fec0-4d2d-bde9-e9b0016eb514,Chi tiết ông Hai Tình lo cho nấm mồ của người xa lạ thể hiện điều gì?,multiple_choice,"{""correct"":""Đạo lý 'nghĩa tử là nghĩa tận' và lòng nhân hậu"",""options"":[""Ông là người mê tín"",""Đạo lý 'nghĩa tử là nghĩa tận' và lòng nhân hậu"",""Ông có quá nhiều thời gian rảnh"",""Ông muốn tìm kho báu""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Trung bình,Hành động này cho thấy sự gắn kết tâm linh và lòng trắc ẩn giữa con người với nhau.,,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
46ce37f1-5f91-4ea3-b103-719e20f8b589,Không gian nghệ thuật của tác phẩm là vùng đất nào?,multiple_choice,"{""correct"":""Rừng U Minh"",""options"":[""Rừng Sác"",""Rừng U Minh"",""Đồng Tháp Mười"",""Vùng đất mũi Cà Mau""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Dễ,Truyện diễn ra tại vùng rừng tràm U Minh hoang sơ và đầy bí ẩn.,,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
4f34d8c3-8ccf-4643-93e1-3dce3baa33c8,Vì sao nhân vật ông Hai Tình lại có tên là 'Hai Tình'?,multiple_choice,"{""correct"":""Vì ông sống nặng tình nặng nghĩa với đời, với người"",""options"":[""Vì ông có hai người vợ"",""Vì ông sống nặng tình nặng nghĩa với đời, với người"",""Vì ông tên là Tình"",""Vì ông thích hát tình ca""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Khó,Cái tên mang ý nghĩa biểu tượng cho tính cách trọng tình nghĩa của nhân vật.,,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
50d579a5-9ef6-4883-a2d1-dbd4f5e15fc5,Tính chất 'U Minh' trong tác phẩm gợi lên cảm giác gì?,multiple_choice,"{""correct"":""Mờ ảo, bí ẩn và linh thiêng"",""options"":[""Tươi sáng, rực rỡ"",""Mờ ảo, bí ẩn và linh thiêng"",""Ồn ào, náo nhiệt"",""Sạch sẽ, ngăn nắp""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Trung bình,U Minh gợi lên sự sâu thẳm của rừng già và sự kỳ bí của những câu chuyện xưa.,,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
50f71aa1-1052-4e2f-a403-e11a1d9d4178,Truyện Hai cõi U Minh phản ánh giai đoạn nào của lịch sử?,multiple_choice,"{""correct"":""Thời kỳ khẩn hoang miền Nam"",""options"":[""Thời kỳ chống Mỹ"",""Thời kỳ khẩn hoang miền Nam"",""Thời kỳ phong kiến nhà Nguyễn"",""Thời kỳ hiện đại ngày nay""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Trung bình,Tác phẩm tái hiện cuộc sống đầy gian khổ nhưng oai hùng của những người đầu tiên đi mở đất.,,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
528fdd1b-25e2-4da0-81e5-607a366ada8c,Nghề 'ăn ong' được miêu tả trong truyện thực chất là nghề gì?,multiple_choice,"{""correct"":""Gác kèo cho ong làm tổ và lấy mật"",""options"":[""Nuôi ong lấy mật"",""Săn bắt ong rừng"",""Gác kèo cho ong làm tổ và lấy mật"",""Buôn bán mật ong""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Trung bình,Đây là nghề truyền thống đặc trưng của người dân vùng rừng tràm Nam Bộ.,,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
65ed8b9b-4416-442a-9421-b407fa6653b9,Sơn Nam được mệnh danh là gì trong làng văn Việt Nam?,multiple_choice,"{""correct"":""Ông già đi bộ/Nhà Nam Bộ học"",""options"":[""Ông vua phóng sự"",""Nhà văn của những người nông dân"",""Ông già đi bộ/Nhà Nam Bộ học"",""Nhà thơ của quê hương""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Dễ,Biệt danh này dành cho sự am hiểu sâu sắc của ông về văn hóa và con người phương Nam.,,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
6c3b0e6a-45e9-4e99-9272-2bbd11256f05,Từ 'U Minh' theo nghĩa Hán Việt có nghĩa là gì?,multiple_choice,"{""correct"":""Tối tăm, mờ mịt"",""options"":[""Sáng sủa"",""Tối tăm, mờ mịt"",""Rộng lớn"",""Xinh đẹp""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Dễ,"U là tối, Minh là tối mịt, gợi không gian rừng rậm ánh sáng khó lọt vào.",,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
744a3b33-b3a5-40ac-ae45-da910b68d6d0,Tại sao thiên nhiên U Minh lại được gọi là 'khắc nghiệt'?,multiple_choice,"{""correct"":""Vì có muỗi mòng, thú dữ và điều kiện sống khó khăn"",""options"":[""Vì có nhiều vàng bạc"",""Vì có muỗi mòng, thú dữ và điều kiện sống khó khăn"",""Vì quá bằng phẳng"",""Vì khí hậu ôn hòa""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Dễ,"Rừng U Minh xưa kia nổi tiếng với 'muỗi kêu như sáo thổi, đỉa lội tựa bánh canh'.",,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
7b89229b-b449-4931-adbd-f90127a601da,"Trong văn bản, con ong được coi là gì đối với người dân?",multiple_choice,"{""correct"":""Nguồn sống và sự ban ơn của rừng"",""options"":[""Kẻ thù"",""Nguồn sống và sự ban ơn của rừng"",""Vật nuôi trong nhà"",""Một loài côn trùng gây hại""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Trung bình,"Ong mật mang lại nguồn thu nhập chính, được người dân trân trọng như lộc trời.",,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
7d9eeb27-7dfa-42dd-9a9c-8a853f87e192,Ngôn ngữ của tác phẩm 'Hai cõi U Minh' có đặc điểm gì?,multiple_choice,"{""correct"":""Mộc mạc, đậm chất địa phương Nam Bộ"",""options"":[""Trang trọng, bác học"",""Mộc mạc, đậm chất địa phương Nam Bộ"",""Hiện đại, phương Tây"",""Khó hiểu, trừu tượng""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Dễ,"Sơn Nam sử dụng từ ngữ địa phương rất tự nhiên, tạo nên phong vị riêng cho tác phẩm.",,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
86802b82-1c2d-4f37-828e-22a24339ae36,Cảm hứng chủ đạo của truyện 'Hai cõi U Minh' là gì?,multiple_choice,"{""correct"":""Cảm hứng ngợi ca vẻ đẹp con người và vùng đất mới"",""options"":[""Cảm hứng phê phán"",""Cảm hứng ngợi ca vẻ đẹp con người và vùng đất mới"",""Cảm hứng châm biếm"",""Cảm hứng buồn thương bi lụy""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Khó,Tác giả ngợi ca ý chí và tâm hồn cao thượng của những người đi mở cõi.,,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 12:58:54.343816+00
ab545416-ce64-4c18-8a00-20092d85e99e,Tác giả của tác phẩm Hai cõi U Minh là ai?,multiple_choice,"{""correct"":""Sơn Nam"",""options"":[""Nguyễn Tuân"",""Sơn Nam"",""Tô Hoài"",""Ma Văn Kháng""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Dễ,Sơn Nam là nhà văn chuyên viết về mảnh đất và con người phương Nam.,,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 13:09:04.969117+00
be81ab66-4f62-4165-a4d9-2f0b98fb4899,Nhân vật nào là người chuyên nghề gác kèo ong trong truyện?,multiple_choice,"{""correct"":""Ông Hai Tình"",""options"":[""Ông Hai Tình"",""Ông Tư Thà"",""Ông Ba Đất"",""Thằng Phác""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Dễ,"Ông Hai Tình là nhân vật trung tâm, một người gác kèo ong lão luyện ở rừng U Minh.",,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
c4476728-337e-40cf-abd7-e096f9658d63,Ý nghĩa của hình ảnh 'rừng tràm' trong tác phẩm là gì?,multiple_choice,"{""correct"":""Biểu tượng cho sức sống và linh hồn đất phương Nam"",""options"":[""Biểu tượng cho sự nghèo đói"",""Biểu tượng cho sức sống và linh hồn đất phương Nam"",""Nơi vui chơi giải trí"",""Chướng ngại vật của con người""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Khó,Rừng tràm là nơi nuôi dưỡng con người và chứng kiến bao thăng trầm của lịch sử khai hoang.,,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
cfdc4c95-e17a-4a81-a16f-8d3d2386884f,Hành động 'ăn ong' thường diễn ra vào mùa nào?,multiple_choice,"{""correct"":""Mùa nắng (khi hoa tràm nở)"",""options"":[""Mùa mưa"",""Mùa nắng (khi hoa tràm nở)"",""Mùa đông"",""Quanh năm""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Trung bình,Hoa tràm nở vào mùa nắng là lúc ong về làm tổ nhiều nhất.,,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
d3154510-bf4e-45ba-8198-b37feabc0ee8,Người chết trong rừng U Minh thường được chôn cất như thế nào?,multiple_choice,"{""correct"":""Đắp nấm mồ đất đơn sơ giữa rừng"",""options"":[""Lăng mộ lộng lẫy"",""Đắp nấm mồ đất đơn sơ giữa rừng"",""Hỏa táng"",""Mang về quê cũ""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Trung bình,Sự đơn sơ của những ngôi mộ thể hiện sự gắn bó máu thịt giữa người và đất rừng.,,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
d462b3ff-1b8a-4c88-9ade-5e3f589ecf5f,Tại sao tác giả lại gọi những người dân ở đây là những 'lưu dân'?,multiple_choice,"{""correct"":""Vì họ rời bỏ quê cũ đến vùng đất mới lập nghiệp"",""options"":[""Vì họ là tội phạm"",""Vì họ rời bỏ quê cũ đến vùng đất mới lập nghiệp"",""Vì họ không có nhà ở"",""Vì họ thích đi du lịch""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Dễ,Lưu dân là những người di cư từ nơi khác đến để khai phá vùng đất hoang vu.,,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
dac2e907-78a8-4009-bdfa-f7c2f47de23e,Ông Hai Tình đối xử với con ong như thế nào?,multiple_choice,"{""correct"":""Trân trọng, giữ gìn môi trường cho ong sống"",""options"":[""Khai thác triệt để, tận diệt"",""Trân trọng, giữ gìn môi trường cho ong sống"",""Xua đuổi ong đi nơi khác"",""Sợ hãi không dám lại gần""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Trung bình,"Ông hiểu quy luật của rừng, lấy mật nhưng không phá hoại môi trường sống của ong.",,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
dd12bead-36ba-4fa9-9b3d-0d8172b7888b,Nỗi lo lớn nhất của người dân vùng U Minh trong truyện là gì?,multiple_choice,"{""correct"":""Cháy rừng và mất mùa mật"",""options"":[""Cháy rừng và mất mùa mật"",""Thiếu quần áo đẹp"",""Không có đường giao thông"",""Giá điện tăng cao""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Dễ,Cháy rừng là thảm họa đối với người sống nhờ vào nghề lấy mật ong.,,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
dff9f5ba-a192-4a7f-8a1b-24fb1698481a,Tập truyện 'Hương rừng Cà Mau' của Sơn Nam xuất bản lần đầu năm nào?,multiple_choice,"{""correct"":""1962"",""options"":[""1960"",""1962"",""1965"",""1970""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Trung bình,"Tập truyện Hương rừng Cà Mau ra mắt năm 1962, bao gồm truyện Hai cõi U Minh.",,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
ef0f9dc6-d384-4a93-b777-cd8230434859,Thông điệp về 'sống và chết' trong tác phẩm nhắc nhở con người điều gì?,multiple_choice,"{""correct"":""Sống sao cho xứng đáng và nghĩa tình với tiền nhân"",""options"":[""Hãy sợ hãi cái chết"",""Sống sao cho xứng đáng và nghĩa tình với tiền nhân"",""Cái chết là kết thúc tất cả"",""Không nên đi vào rừng""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Khó,Tác phẩm khuyên con người cần trân trọng quá khứ và những người đã ngã xuống vì đất đai.,,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
f1f2f526-d4a5-4c39-85f4-3596f5da3878,Sự khác biệt giữa nghề gác kèo ong ở U Minh với nơi khác là gì?,multiple_choice,"{""correct"":""Dựa hoàn toàn vào kinh nghiệm dân gian và sự am hiểu thiên nhiên"",""options"":[""Dùng máy móc hiện đại"",""Dựa hoàn toàn vào kinh nghiệm dân gian và sự am hiểu thiên nhiên"",""Ong tự tìm đến nhà người dân"",""Không cần bảo vệ rừng""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Trung bình,"Nghề này đòi hỏi sự quan sát tinh tế về hướng gió, luồng hoa tràm.",,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
fa6af4bf-5a1e-4842-b16b-07c85eacf610,Phong cách viết truyện của Sơn Nam thường kết hợp giữa:,multiple_choice,"{""correct"":""Văn chương và khảo cứu phong tục"",""options"":[""Văn chương và triết học"",""Văn chương và khảo cứu phong tục"",""Văn chương và hội họa"",""Văn chương và chính trị""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Khó,"Sơn Nam thường lồng ghép kiến thức về tập tục, lịch sử vùng đất vào trong tác phẩm.",,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
fdbf121e-343c-49b5-84fd-a7ecef8ae125,Lòng nhân hậu của ông Hai Tình thể hiện rõ nhất qua việc:,multiple_choice,"{""correct"":""Ông chăm sóc hương khói cho những nấm mồ vô chủ"",""options"":[""Ông cho mọi người tiền"",""Ông nhận nuôi trẻ mồ côi"",""Ông chăm sóc hương khói cho những nấm mồ vô chủ"",""Ông dạy mọi người cách săn bắn""]}",3bffaaac-cf06-4144-90a2-291417bb3a68,Trung bình,Việc chăm sóc những linh hồn cô độc thể hiện chiều sâu nhân văn trong tâm hồn ông.,,FALSE,FALSE,0,0,0,2026-01-04 11:15:01.978161+00,2026-01-04 11:15:01.978161+00
05ecb00a-9bf4-455e-8db6-d16c97cab972,Nhân vật Khơ-lét-ta-cốp bị nhầm là quan thanh tra thực chất là ai?,multiple_choice,"{""correct"":""A. Một viên chức nhỏ ở Peterburg"",""options"":[""A. Một viên chức nhỏ ở Peterburg"",""B. Một nhà buôn giàu có"",""C. Một vị tướng quân"",""D. Một điền chủ địa phương""]}",842f58c6-cca3-432e-aa75-a6cf4f98d82d,Dễ,"Khơ-lét-ta-cốp chỉ là một viên chức hạng bét, đang cháy túi và bị kẹt lại ở quán trọ.",,FALSE,FALSE,0,0,0,2026-01-04 11:18:24.23984+00,2026-01-04 11:18:24.23984+00
0fa7bd31-41ad-4a4c-b773-5f82152188fd,"Trong kịch, các quan chức đã chuẩn bị gì để đón tiếp quan thanh tra?",multiple_choice,"{""correct"":""B. Che đậy các sai phạm, mặc quần áo mới"",""options"":[""A. Quét dọn đường phố sạch sẽ"",""B. Che đậy các sai phạm, mặc quần áo mới"",""C. Bỏ trốn khỏi thị trấn"",""D. Mở tiệc ăn mừng""]}",842f58c6-cca3-432e-aa75-a6cf4f98d82d,Trung bình,Chúng làm mọi cách để tạo ra một vẻ ngoài 'liêm chính' giả tạo.,,FALSE,FALSE,0,0,0,2026-01-04 11:18:24.23984+00,2026-01-04 11:18:24.23984+00
2186be0d-f0b3-475b-8835-ab08ad0ff32f,Tại sao các quan chức trong thị trấn lại sợ hãi khi nghe tin có quan thanh tra?,multiple_choice,"{""correct"":""B. Vì họ đã làm nhiều việc phi pháp và tham nhũng"",""options"":[""A. Vì họ không thích người lạ"",""B. Vì họ đã làm nhiều việc phi pháp và tham nhũng"",""C. Vì quan thanh tra rất hung dữ"",""D. Vì họ sợ phải tiếp khách tốn kém""]}",842f58c6-cca3-432e-aa75-a6cf4f98d82d,Trung bình,"Bọn quan chức ở đây từ quan thị trưởng đến các viên chức đều tham nhũng, ăn hối lộ và bê trễ công việc.",,FALSE,FALSE,0,0,0,2026-01-04 11:18:24.23984+00,2026-01-04 11:18:24.23984+00
24b75704-3551-4c34-8dc2-5629f3a19653,Đặc điểm chung của các quan chức trong 'Quan thanh tra' là gì?,multiple_choice,"{""correct"":""B. Ngu dốt, tham lam, hèn nhát trước cấp trên"",""options"":[""A. Cần cù, liêm chính"",""B. Ngu dốt, tham lam, hèn nhát trước cấp trên"",""C. Thông minh, nhạy bén"",""D. Yêu thương dân chúng""]}",842f58c6-cca3-432e-aa75-a6cf4f98d82d,Dễ,Đây là bản chất điển hình của hệ thống quan liêu Sa hoàng bị Gô-gôn đả kích.,,FALSE,FALSE,0,0,0,2026-01-04 11:18:24.23984+00,2026-01-04 11:18:24.23984+00
310ce09d-bf75-40de-8234-ff24c0c057ae,Bối cảnh của vở kịch diễn ra tại đâu?,multiple_choice,"{""correct"":""C. Một thị trấn tỉnh lẻ xa xôi"",""options"":[""A. Thủ đô Mát-xcơ-va"",""B. Thủ đô Xanh Pê-téc-bua"",""C. Một thị trấn tỉnh lẻ xa xôi"",""D. Một vùng nông thôn hẻo lánh""]}",842f58c6-cca3-432e-aa75-a6cf4f98d82d,Trung bình,"Sự việc xảy ra tại một thị trấn xa xôi, nơi bộ máy quan chức thối nát và đầy rẫy sai phạm.",,FALSE,FALSE,0,0,0,2026-01-04 11:18:24.23984+00,2026-01-04 11:18:24.23984+00
408d0611-fb55-4d45-bb42-bda3b51ce08f,"Trong kịch, Thị trưởng lo lắng nhất về điều gì khi quan thanh tra đến?",multiple_choice,"{""correct"":""B. Sợ bị mất chức và bị đi đày"",""options"":[""A. Sợ mất tiền hối lộ"",""B. Sợ bị mất chức và bị đi đày"",""C. Sợ bị lộ chuyện mình đối xử tệ với vợ"",""D. Sợ quan thanh tra không hài lòng về đồ ăn""]}",842f58c6-cca3-432e-aa75-a6cf4f98d82d,Trung bình,Địa vị và bổng lộc là thứ duy nhất bọn quan chức quan tâm và lo sợ bị tước mất.,,FALSE,FALSE,0,0,0,2026-01-04 11:18:24.23984+00,2026-01-04 11:18:24.23984+00
4ab1c49f-6518-4990-94c9-5c914d16cbe1,"Trong đoạn trích 'Nhân vật quan trọng', Khơ-lét-ta-cốp đã nói dối mình có quan hệ với ai ở thủ đô?",multiple_choice,"{""correct"":""A. Các bộ trưởng và những người nổi tiếng"",""options"":[""A. Các bộ trưởng và những người nổi tiếng"",""B. Những người nông dân nghèo"",""C. Các thương gia nước ngoài"",""D. Những người lính gác""]}",842f58c6-cca3-432e-aa75-a6cf4f98d82d,Trung bình,"Để lòe bịp đám quan chức tỉnh lẻ, hắn bốc phét mình có quan hệ mật thiết với giới thượng lưu thủ đô.",,FALSE,FALSE,0,0,0,2026-01-04 11:18:24.23984+00,2026-01-04 11:18:24.23984+00
544a77f3-034f-4bb1-ad6e-cc8e4d7ee811,Khơ-lét-ta-cốp tự nhận mình đã viết những tác phẩm nào để khoe mẽ?,multiple_choice,"{""correct"":""A. Những tác phẩm kinh điển của Puskin"",""options"":[""A. Những tác phẩm kinh điển của Puskin"",""B. Sách dạy nấu ăn"",""C. Những bài báo tầm thường"",""D. Các vở kịch của Mô-li-e""]}",842f58c6-cca3-432e-aa75-a6cf4f98d82d,Trung bình,Hắn trơ trẽn nhận vơ những tác phẩm nổi tiếng như 'Đám cưới của Fi-ga-rô' hay 'Rô-bin-xơn' là của mình.,,FALSE,FALSE,0,0,0,2026-01-04 11:18:24.23984+00,2026-01-04 11:18:24.23984+00
6ae89958-204c-47d3-8a16-71602ae9a40d,Yếu tố 'nhân vật quan trọng' trong đoạn trích ám chỉ điều gì?,multiple_choice,"{""correct"":""B. Sự ảo tưởng về quyền lực và địa vị xã hội"",""options"":[""A. Sự quan trọng thật sự của Khơ-lét-ta-cốp"",""B. Sự ảo tưởng về quyền lực và địa vị xã hội"",""C. Một vị vua"",""D. Một vị thánh""]}",842f58c6-cca3-432e-aa75-a6cf4f98d82d,Trung bình,Nó mỉa mai cách xã hội trọng chức tước và sự khoác lác về quyền lực không có thực.,,FALSE,FALSE,0,0,0,2026-01-04 11:18:24.23984+00,2026-01-04 11:18:24.23984+00
6ca35237-8756-4d9c-b799-ce8a35760018,Cái kết của vở kịch 'Quan thanh tra' mang tính chất gì?,multiple_choice,"{""correct"":""C. Cái kết đầy mỉa mai (Cảnh câm)"",""options"":[""A. Kết thúc có hậu"",""B. Kết thúc mở"",""C. Cái kết đầy mỉa mai (Cảnh câm)"",""D. Một đám cưới hạnh phúc""]}",842f58c6-cca3-432e-aa75-a6cf4f98d82d,Trung bình,"Cảnh kết khi quan thanh tra thật xuất hiện khiến tất cả hóa đá, tạo ra một 'cảnh câm' đầy ám ảnh.",,FALSE,FALSE,0,0,0,2026-01-04 11:18:24.23984+00,2026-01-04 11:18:24.23984+00
6dd75990-94c1-4f61-8869-47cd29ebc71c,Câu nói nổi tiếng nào sau đây gắn liền với vở kịch này?,multiple_choice,"{""correct"":""B. Đừng trách cái gương nếu mặt mình nhọ"",""options"":[""A. Sống hay không sống?"",""B. Đừng trách cái gương nếu mặt mình nhọ"",""C. Nghệ thuật vị nghệ thuật"",""D. Tri thức là sức mạnh""]}",842f58c6-cca3-432e-aa75-a6cf4f98d82d,Khó,Câu ngạn ngữ này được Gô-gôn dùng làm đề từ cho vở kịch để mỉa mai những kẻ soi gương thấy xấu lại đi trách gương.,,FALSE,FALSE,0,0,0,2026-01-04 11:18:24.23984+00,2026-01-04 11:18:24.23984+00
6f9de008-ae09-4d3d-9486-fee13b96d4ea,Nghệ thuật trào phúng của Gô-gôn trong tác phẩm chủ yếu dựa vào điều gì?,multiple_choice,"{""correct"":""A. Xây dựng tình huống nhầm lẫn tai hại"",""options"":[""A. Xây dựng tình huống nhầm lẫn tai hại"",""B. Miêu tả tâm lý tội phạm"",""C. Sử dụng nhiều yếu tố kỳ ảo"",""D. Những cuộc đối thoại mang tính triết học""]}",842f58c6-cca3-432e-aa75-a6cf4f98d82d,Khó,Tiếng cười nảy sinh từ sự nhầm lẫn giữa một tên vô danh tiểu tốt và một vị quan quyền lực.,,FALSE,FALSE,0,0,0,2026-01-04 11:18:24.23984+00,2026-01-04 11:18:24.23984+00
813bc862-914b-4cdb-ab2f-d9f413285814,Tiếng cười của Gô-gôn được gọi là:,multiple_choice,"{""correct"":""B. Tiếng cười qua những giọt nước mắt"",""options"":[""A. Tiếng cười hỉ hả"",""B. Tiếng cười qua những giọt nước mắt"",""C. Tiếng cười sảng khoái"",""D. Tiếng cười ngây ngô""]}",842f58c6-cca3-432e-aa75-a6cf4f98d82d,Khó,Đó là tiếng cười đau đớn trước hiện thực xã hội đen tối và sự băng hoại đạo đức con người.,,FALSE,FALSE,0,0,0,2026-01-04 11:18:24.23984+00,2026-01-04 11:18:24.23984+00
